Duration_minutes,stops_num,Dep_Hour,Arrival_Hour,Journey_Day,Journey_Month,Price,Price_capped,log_Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
1385,2.0,9,8,1,5,13227,13227,9.490091074101683,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
85,0.0,12,13,27,3,2754,2754,7.9211727215870145,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
965,1.0,4,21,18,5,6758,6758,8.818630229100354,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0.0,14,17,18,5,6934,6934,8.844336332748933,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
805,2.0,5,18,3,3,18799,18799,9.84161214881804,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0.0,19,21,6,5,5678,5678,8.644530439877432,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
800,1.0,7,20,1,3,27992,23017,10.044031797528437,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
180,0.0,19,22,1,4,4544,4544,8.421783006611578,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1285,1.0,18,16,6,5,7757,7757,8.956479847999912,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
310,1.0,17,22,27,5,6373,6373,8.759982494977281,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1320,2.0,14,12,15,6,13376,13376,9.501292093295586,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0.0,14,16,3,6,5644,5644,8.638525476583762,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1480,1.0,20,21,6,5,13067,13067,9.477921772720961,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
540,1.0,7,16,15,5,6513,6513,8.781708985836179,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0.0,12,13,9,5,4392,4392,8.38776764397578,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
170,0.0,5,8,6,3,4778,4778,8.471986598578159,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1485,1.0,20,20,18,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1840,2.0,5,12,24,5,12723,12723,9.451245252869034,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
725,1.0,21,9,24,3,11134,11134,9.317848579691468,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
185,0.0,18,22,9,5,7229,7229,8.88599431515281,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1015,1.0,11,4,6,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,5,8,24,3,4778,4778,8.471986598578159,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0.0,23,2,15,3,8033,8033,8.991437814919227,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1535,1.0,5,6,27,5,8425,8425,9.039077442538963,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1320,2.0,14,12,3,6,10919,10919,9.298351249298896,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
595,1.0,8,18,6,3,15411,15411,9.642901705746048,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1220,2.0,13,9,12,6,10975,10975,9.303466349965667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1700,1.0,16,21,24,3,6535,6535,8.785080636539838,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
435,1.0,10,17,9,5,8355,8355,9.030735122676456,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0.0,17,20,18,6,3543,3543,8.173011311724972,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1345,1.0,20,18,24,3,12102,12102,9.401208634738603,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1005,1.0,17,9,1,5,9314,9314,9.13938128303569,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
415,1.0,18,1,18,5,7503,7503,8.92319149068606,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
310,1.0,6,11,3,3,9748,9748,9.184919994629272,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
155,0.0,17,19,27,6,4804,4804,8.477412321404392,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
590,1.0,6,16,9,5,8586,8586,9.058004710672485,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1630,2.0,9,12,24,6,13882,13882,9.538420349034803,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0.0,15,18,21,5,7229,7229,8.88599431515281,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
80,0.0,6,7,24,3,2575,2575,7.853993087224244,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
180,0.0,21,0,21,5,3943,3943,8.279950715722526,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
270,1.0,8,13,24,4,4760,4760,8.46821300919452,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
965,1.0,6,22,24,3,8824,8824,9.085343881801498,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
615,1.0,9,19,21,3,6902,6902,8.839711378703475,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
865,1.0,16,7,21,3,6151,6151,8.72453251118548,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
765,2.0,16,5,21,5,12324,12324,9.41938499891089,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
280,1.0,5,10,9,3,11087,11087,9.313618721429684,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
150,0.0,19,22,3,3,5964,5964,8.693664334532016,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1540,1.0,20,22,1,5,14151,14151,9.557611235839621,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1730,1.0,9,14,15,5,11467,11467,9.34731582700326,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0.0,22,0,21,5,3873,3873,8.262042843966942,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
635,1.0,15,1,21,3,13542,13542,9.513625087655372,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
735,1.0,20,8,21,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
165,0.0,1,4,3,3,6144,6144,8.723394022000136,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300,1.0,14,19,27,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0.0,11,13,6,4,3383,3383,8.126813720726114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1615,1.0,17,20,9,6,10413,10413,9.250906333722844,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
575,1.0,9,19,9,6,13994,13994,9.546455401949554,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1045,2.0,5,23,21,5,13143,13143,9.483720659717104,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
625,1.0,8,18,21,3,13069,13069,9.478074806618269,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1045,2.0,19,12,27,5,15129,15129,9.624434806782402,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0.0,20,23,9,6,3898,3898,8.268475388982598,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
475,1.0,8,16,9,5,13941,13941,9.542661146046344,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1490,1.0,10,11,21,3,6383,6383,8.761550139129644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
835,1.0,7,21,1,6,10406,10406,9.25023393563786,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
630,1.0,15,1,6,6,5883,5883,8.679992081721329,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
615,1.0,10,21,27,3,6838,6838,8.830396801098097,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
800,1.0,6,19,21,5,14781,14781,9.601165503344832,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
520,1.0,19,4,9,6,10577,10577,9.266531651625925,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
565,1.0,13,22,15,5,9646,9646,9.174402265170553,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
190,0.0,6,9,6,6,6216,6216,8.735042754269337,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
195,0.0,11,14,12,5,9564,9564,9.165865881874353,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
450,1.0,21,4,1,5,14781,14781,9.601165503344832,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
180,0.0,7,10,6,5,7229,7229,8.88599431515281,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
165,0.0,22,0,9,3,4148,4148,8.330622620332868,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
455,1.0,11,19,27,6,7268,7268,8.891374009484636,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0.0,14,16,1,6,6245,6245,8.739696537843024,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1300,2.0,6,4,1,6,13376,13376,9.501292093295586,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,23,2,18,4,4483,4483,8.40827078419205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1570,1.0,2,4,3,6,11627,11627,9.361171261678766,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
970,1.0,17,9,24,3,13310,13310,9.496346040047019,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
185,0.0,18,22,21,6,7754,7754,8.956093075610639,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
90,0.0,19,20,1,4,2754,2754,7.9211727215870145,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1275,2.0,22,19,12,6,10231,10231,9.23327534325868,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1615,2.0,9,12,3,6,10368,10368,9.246575864558277,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1580,2.0,7,9,6,6,11447,11447,9.345570321236286,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1380,2.0,5,4,3,3,18799,18799,9.84161214881804,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0.0,15,17,9,3,4462,4462,8.40357646462927,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1365,1.0,20,19,12,5,13067,13067,9.477921772720961,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1495,1.0,18,19,1,4,12681,12681,9.447938944259977,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135,0.0,7,9,3,6,3687,3687,8.212839584676484,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
485,1.0,17,1,27,3,6628,6628,8.79920924224139,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
600,1.0,21,7,9,3,13832,13832,9.534812320874815,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0.0,8,11,3,3,6860,6860,8.833608482690892,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1390,2.0,12,11,12,5,10676,10676,9.275847174178303,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
335,1.0,22,4,3,6,14714,14714,9.596622660667574,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1395,1.0,19,19,12,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0.0,19,20,21,5,2754,2754,7.9211727215870145,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
920,1.0,7,22,24,3,6785,6785,8.822616945344176,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
570,1.0,16,1,21,5,14067,14067,9.551657993593873,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
505,2.0,20,4,21,5,15318,15318,9.636849167012697,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
610,1.0,18,4,9,3,14053,14053,9.550662331752143,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
85,0.0,7,8,27,6,8040,8040,8.99230873254815,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1625,2.0,5,8,6,6,12723,12723,9.451245252869034,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1355,1.0,14,12,27,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
865,1.0,16,7,27,3,6151,6151,8.72453251118548,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
295,1.0,17,22,3,6,5409,5409,8.596004371840527,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1440,1.0,20,20,21,5,9345,9345,9.142703723260372,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1820,2.0,12,19,15,6,12646,12646,9.445175311879977,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1390,2.0,13,12,27,6,11150,11150,9.319284458965361,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0.0,16,18,6,3,4784,4784,8.473241303887054,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
395,1.0,21,4,27,3,12242,12242,9.412709624073916,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
720,1.0,22,10,9,6,11323,11323,9.33467964623179,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150,0.0,19,22,18,4,4409,4409,8.391629968440892,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
745,1.0,8,21,6,3,16736,16736,9.725377116513638,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
75,0.0,19,20,27,5,3100,3100,8.03947991910045,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
810,2.0,5,19,18,5,13029,13029,9.47500967011889,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0.0,14,16,12,6,4804,4804,8.477412321404392,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
790,1.0,7,20,24,5,9555,9555,9.1649245084457,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1295,1.0,15,12,27,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0.0,19,22,24,3,5964,5964,8.693664334532016,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
345,1.0,2,7,12,6,6386,6386,8.76201995356159,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
675,1.0,8,19,9,4,6377,6377,8.760609847570002,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
135,0.0,8,10,18,3,3807,3807,8.244859395911256,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
570,1.0,16,1,3,6,13377,13377,9.501366845678353,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
145,0.0,9,11,12,4,3841,3841,8.253748343328501,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1440,1.0,14,14,6,6,6528,6528,8.784009071186633,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
80,0.0,6,7,24,5,3100,3100,8.03947991910045,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
135,0.0,7,10,24,6,3687,3687,8.212839584676484,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1265,1.0,8,5,6,3,14815,14815,9.603462956885961,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170,0.0,4,6,12,6,3943,3943,8.279950715722526,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
450,1.0,20,4,12,6,14714,14714,9.596622660667574,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
315,1.0,15,20,24,4,4859,4859,8.48879371689454,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
510,1.0,14,22,18,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
295,1.0,12,17,18,3,4410,4410,8.39185670010494,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
90,0.0,2,4,21,5,2754,2754,7.9211727215870145,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
180,0.0,19,22,6,4,7229,7229,8.88599431515281,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
170,0.0,23,2,9,3,5694,5694,8.647343875881283,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
510,1.0,17,1,9,5,9424,9424,9.151121012316212,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1395,1.0,19,19,15,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
865,2.0,17,7,9,6,12199,12199,9.409191230721348,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,11,14,6,5,4668,4668,8.448700194970938,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1140,1.0,5,0,21,3,7832,7832,8.96610085736724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
175,0.0,9,12,21,3,4945,4945,8.506334448081361,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2420,2.0,5,22,3,3,11791,11791,9.375176614429117,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
155,0.0,6,9,12,4,3841,3841,8.253748343328501,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
165,0.0,20,23,3,4,4239,4239,8.352318548226004,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
640,1.0,14,0,6,3,14815,14815,9.603462956885961,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
560,2.0,9,19,9,6,13014,13014,9.473857817428666,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
520,1.0,10,19,9,6,11789,11789,9.375006993531416,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
540,1.0,19,4,24,3,10031,10031,9.213535262872702,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1915,2.0,9,17,15,5,13616,13616,9.519074291124575,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
395,1.0,19,1,21,3,6838,6838,8.830396801098097,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0.0,17,20,24,5,7229,7229,8.88599431515281,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
165,0.0,6,8,12,4,4990,4990,8.515391569469609,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
355,1.0,7,12,27,5,5752,5752,8.657476736863293,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
625,2.0,15,1,9,5,18191,18191,9.808737215990318,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
800,1.0,20,9,12,6,10539,10539,9.262932822095353,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
865,1.0,16,7,9,3,8327,8327,9.027378610294805,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
510,1.0,14,22,24,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0.0,22,0,12,6,3873,3873,8.262042843966942,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
780,1.0,21,10,18,3,13555,13555,9.514584532726943,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1335,1.0,20,18,24,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0.0,21,23,1,4,5403,5403,8.59489469908009,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
155,0.0,20,23,21,5,4145,4145,8.329899292995725,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1425,1.0,19,19,9,6,10577,10577,9.266531651625925,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1420,2.0,9,9,9,5,9925,9925,9.202912856147385,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0.0,19,20,15,6,2754,2754,7.9211727215870145,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1700,1.0,16,21,9,5,7662,7662,8.944158830970403,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
815,1.0,3,16,12,3,22294,22294,10.012117717061576,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
170,0.0,13,15,15,3,6144,6144,8.723394022000136,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1260,2.0,19,16,6,3,24210,23017,10.044031797528437,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
755,1.0,13,1,27,3,12327,12327,9.419628376999952,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
80,0.0,13,14,18,3,2437,2437,7.798933310041217,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
90,0.0,5,7,12,6,2753,2753,7.9208096792886,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
840,1.0,9,23,21,5,14151,14151,9.557611235839621,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0.0,17,20,21,6,11982,11982,9.391244257682517,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
565,2.0,11,21,3,3,9413,9413,9.149953221961088,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1560,2.0,17,19,15,5,13022,13022,9.474472303967703,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
475,1.0,6,14,9,6,3673,3673,8.20903626577507,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
365,1.0,22,4,6,3,15764,15764,9.665547571979161,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
910,2.0,21,12,24,6,12609,12609,9.442245428958966,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
280,1.0,9,14,1,3,57209,23017,10.044031797528437,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170,0.0,9,12,6,4,5613,5613,8.633018756921828,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
870,1.0,4,19,21,3,6630,6630,8.799510901368867,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0.0,19,21,27,6,5678,5678,8.644530439877432,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
530,1.0,22,7,21,3,7045,7045,8.860215358901183,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
155,0.0,14,16,9,3,4148,4148,8.330622620332868,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
745,1.0,10,22,3,3,11003,11003,9.306014122044465,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1640,1.0,6,9,18,5,7480,7480,8.920121751872404,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0.0,22,0,12,5,4804,4804,8.477412321404392,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
85,0.0,2,4,12,5,4050,4050,8.30671904320269,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
165,0.0,10,12,27,6,6961,6961,8.848222068371385,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1620,1.0,16,19,3,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,23,2,12,6,3383,3383,8.126813720726114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1590,1.0,20,23,9,3,8119,8119,9.002085433155724,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1005,1.0,2,19,6,6,14714,14714,9.596622660667574,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
780,1.0,6,19,3,6,13259,13259,9.492507263739853,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0.0,7,10,3,3,7222,7222,8.885025658050846,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
865,1.0,16,7,9,5,7353,7353,8.902999661861218,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
665,1.0,21,8,24,5,14178,14178,9.559517275737559,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1325,1.0,7,5,1,3,26890,23017,10.044031797528437,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
